adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
FALSE,/wZSfEsbvtB0ICogQDKeQt3fi7NX.jpg,"c(10770, 10749)",564637,en,A Wedding for Christmas,"Haley Foster built a big city life in Los Angeles as a top wedding planner at an elite and powerful company run by Ms. Reynolds. When her sister, Angela, insists on getting married Christmas Day on the tree farm in their old hometown of Truxton, Haley is resigned to make her sister’s dreams come true and her parents happy.",7.012,/hht0P0qrFlSrITwNH77nWmaCqmO.jpg,2018-11-25,A Wedding for Christmas,FALSE,5.9,33
FALSE,/r9DMCtnKb9jartiRVOf3Wg6lzFx.jpg,"c(10749, 35, 10770)",421629,en,"Love Always, Santa","After losing her husband Bradley three years ago on Christmas Day, Celia Banks never thought she’d fall in love again. Now, her entire world revolves around taking care of her daughter, Lilly. Lilly writes a letter to Santa with one wish – for her mommy to be happy and find love again.",7.098,/5RXu0jaDXzxzqjtVDYLW5BbGuiA.jpg,2016-11-06,"Love Always, Santa",FALSE,5.9,45
FALSE,/taCpUDYeSBKFZqwNW8JHP46gBzC.jpg,"c(18, 10751, 10770, 10749)",149786,en,Christmas with Holly,"After being dumped at the alter on her wedding day, Maggie Conway moves to the island town of Friday Harbor in Washington State, where she meets Mark Nagle, the local coffee shop owner.",5.712,/bGbvMw4pkSHLFAYVjvOZsR0WwPZ.jpg,2012-12-09,Christmas with Holly,FALSE,6.4,90
FALSE,/2tEGsxf4Scg8txKoET7AGhTmXa.jpg,"c(18, 14, 10749, 10770)",70417,en,Borrowed Hearts,"Single mom Kathleen Russell (Roma Downey) and her daughter Zoey pretend to be Kathleen's boss's ""family"" so he can close a major business deal with the mysterious Mexican financier Javier Del Campo.",3.788,/4zVDQ8F0QVS3BP5fTmguR3RQJxK.jpg,1997-11-30,Borrowed Hearts,FALSE,6.6,51
FALSE,/mDVOXpuQ6ImM0jrmts3VbY511dh.jpg,"c(10749, 10770)",746039,en,A Timeless Christmas,"Charles Whitley travels from 1903 to 2020 where he meets Megan Turner, a tour guide at his historic mansion, and experiences a 21st Century Christmas.",4.581,/lW6jwqUxXhojjKZ54OGu6KbCcWa.jpg,2020-11-15,A Timeless Christmas,FALSE,6.5,52
FALSE,/nww8ndB98RJgVltNjepM8CoefAp.jpg,"c(10749, 35)",1017339,en,Hotel for the Holidays,The stories of an ensemble of staff and guests at the charming Hotel Fontaine in New York City during Christmastime. The work and personal life of Georgia — an ambitious young woman and the manager of the high-end hotel — become entangled when she is caught between the charming hotel chef Luke and a sophisticated ex-prince staying at the hotel.,4.442,/1NOG8uPLzqLrpf5H5PZH658VjP1.jpg,2022-12-01,Hotel for the Holidays,FALSE,6.8,12
FALSE,/yEki6hNUr4Jyu91uYfaGLGCB2CQ.jpg,"c(10749, 10770)",627471,en,Christmas 9 to 5,"Jennifer is a tough crime beat reporter who gets the assignment of her life: to find the true meaning of Christmas. When she goes undercover in a department store as a 9 to 5 sales clerk from Black Friday to Christmas Eve, she finds her true calling and meets the man of her dreams. It's a Christmas she will never forget.",2.999,/pwr7qyKUgyepBNuNPVNUVgrQtEl.jpg,2019-11-24,Christmas 9 to 5,FALSE,7.1,23
FALSE,/8pJkzhaWDGQMlTOsQQ97cUBdVQX.jpg,"c(10749, 10770, 35)",485614,en,Second Chance Christmas,"When an accident causes a woman to lose her memory, her husband Jack does everything in his power to keep her from remembering that they are total opposites and that their marriage is doomed. Now Jack is hoping for a second chance, and a little Christmas magic, to help rekindle their relationship and fall in love all over again.",6.657,/sVXf5QyGWLOxCt3jjxEFIQLYgUw.jpg,2017-11-05,Second Chance Christmas,FALSE,5.4,30
FALSE,/9TzKDTsH45q0XdmlOBVACz3FvPc.jpg,"c(18, 10749, 10770)",245792,en,Christmas Belle,"With her California hometown in the rearview mirror, Belle heads north on business to catalog the sale of a large mansion. While the job is a dream, the client, Hunter Lowell, is not. But, as the two spend more time together, his icy demeanor begins to melt. Although their relationship is budding, Belle’s long-time suitor, Tony, arrives, sending mixed signals to Hunter while adding chaos to the holiday season.",6.173,/sh822zcLjxGfF2BogCOLLNCPvSu.jpg,2013-12-08,Christmas Belle,FALSE,5.8,64
FALSE,/9PTbLFUiMu7ml6Klni5BnG8m2OX.jpg,"c(18, 10770, 10749)",607217,en,A Merry Christmas Match,"Corey Calvin lives in a ski village where she works at her late father's local antique shop, having sidelined her her big city dreams of becoming a theater director. When Los Angeles hunk Ryder Donnelly comes into her shop, sparks fly and she starts to wonder what could be.",4.472,/a8jfnsl5NQO2vz9Ml3bqRVOrgae.jpg,2019-10-25,A Merry Christmas Match,FALSE,6.5,32
FALSE,/t0IS1hcXFufwvDW2vGP0XNms1Md.jpg,"c(10749, 10770)",542602,en,Poinsettias for Christmas,"It’s just weeks before Christmas when Ellie gets a call to return home to help her father on the family’s poinsettia farm. The family business is on the line to deliver tens of thousands of plants for the town’s annual parade. The problem is — the poinsettias have yet to turn red! As Ellie searches for the solution, she is reminded of where her heart truly lies as she falls in love with both her roots and a local botanist.",5.019,/A3QJY2HzDnt7tCrNQNnH1wQ3sV9.jpg,2018-11-23,Poinsettias for Christmas,FALSE,6.5,42
FALSE,/5xlPkbp46bmtnS26bAwzuNjmob6.jpg,"c(10770, 10749, 18)",733032,en,Christmas Waltz,"After Avery’s storybook Christmas wedding is canceled unexpectedly, dance instructor Roman helps her rebuild her dreams.",6.407,/yXF82V7038cDHQ3I1tmYSAlNGiS.jpg,2020-11-28,Christmas Waltz,FALSE,7.3,38
FALSE,/g64HuM27YMGpgTsKmrHbk9COQuX.jpg,"c(10751, 35, 18, 10749, 10770)",145312,en,Dear Santa,"Crystal, a rich party girl, finds a little girl's letter to Santa asking for a new mother, and she vows to win over the father and daughter before the holidays.",5.86,/1UDzXg6R7K26aBjMpxk9WbQTrpm.jpg,2011-08-11,Dear Santa,FALSE,6.4,87
FALSE,/88JrasKgR3lXivLP2kAIKSrIZO5.jpg,"c(18, 10770, 10749)",550030,en,Homegrown Christmas,"After stepping down as CEO of her dream job, Maddie heads home for the holidays to gain perspective. She finds herself running into her old high school sweetheart Carter, and tensions quickly arise. When forced to put together a Christmas dance for the local high school, Carter and Maddie find themselves putting their differences aside and rediscover what made them fall in love all those years ago.",4.566,/gLOWs1LyouP7ysSLUkDqMNGlYRb.jpg,2018-12-08,Homegrown Christmas,FALSE,5.4,27
FALSE,/83izpuG6omQGfK5p2e9Ha3XdFRT.jpg,"c(10770, 35, 18, 10749)",1027392,en,Ghosts of Christmas Always,"Katherine is a Ghost of Christmas Present and she must help one soul, Peter, rediscover his Christmas spirit. But this year has something unusual in store.",5.085,/k0i2CXqOZF5JSp4qejxAxcehmnY.jpg,2022-10-30,Ghosts of Christmas Always,FALSE,7.4,9
FALSE,/lU5IOu6eR7oJ31MSo2e383dgOoR.jpg,"c(10749, 10770)",604553,en,Christmas Wishes & Mistletoe Kisses,"Single mom Abbey takes a leap of faith to pursue her passion for interior design. When she gets hired to decorate the estate of local businessman Nick, Abbey must complete the job by Christmas Eve. With the holidays fast approaching, Abbey must figure out how to break down the wall between her and Nick, as this could be the opportunity that jump-starts her career.",4.976,/gh9iUFpPkbS30bJFaek34JLDkls.jpg,2019-10-26,Christmas Wishes & Mistletoe Kisses,FALSE,6.4,49
FALSE,/M3hP07dA9p0WkFGn9ktF1QNopM.jpg,"c(35, 10749)",158423,fr,Max,"Max is 6 years old. She lives with her dad Toni, a small time crook with a golden heart. For Xmas, Max offers him Rose, a call-girl found on the street whom she’s very fond of. Despite the complicated situation, Toni’s gonna have a hard time refusing her daughter’s «gift» and must coexist with Rose.",5.994,/qROjXKBxOnuNMGLxWmKz1V92ML4.jpg,2013-01-18,Max,FALSE,5.7,103
FALSE,/wK4v4t33NW1JBR06Q2bzeZloQXt.jpg,"c(10749, 10770)",627478,en,Grounded for Christmas,"When a winter storm hits Cleveland and grounds flights, the nearby hotels quickly fill up with stranded travelers. Nina, a pilot, reluctantly agrees to let her arrogant but charming fellow pilot, Brady, stay at her nearby parents' home. But when they discover her family is hosting a tree trimming party that night and that her ex will be there, Brady pretends to be her boyfriend to help her out.",6.903,/4SIcl29jOLaiAHxXkHpBsfVZvlz.jpg,2019-12-08,Grounded for Christmas,FALSE,7.1,39
FALSE,/cWaaCIrwqnAvESS3Jv7c5VEhalh.jpg,"c(10770, 10749)",643195,en,The Christmas Chalet,"A recently divorced mother books a chalet in a beautiful Christmas village in Vermont to try and rekindle Christmas magic for her teenaged daughter who feels like her family is ruined forever. When they arrive, they find that the house has been double booked and now they must share their family holiday with a grumpy writer who hates Christmas. Together, they’ll learn that a little Christmas magic heals even the most broken heart.",4.883,/AvY8kZ3gIfzKqjqfE5Qcbj0LAVA.jpg,2019-12-01,The Christmas Chalet,FALSE,5.9,21
FALSE,/mu2zE9NwTFZFG2ITRSGidV4YR8d.jpg,"c(10749, 10770)",631403,en,Our Christmas Love Song,"When country star Melody Jones is accused of plagiarizing her holiday single, she returns home to spend Christmas with her estranged family and old flame and learns what is important in life.",3.142,/y9rOT7fNTGN74FdLe4S9i8saluw.jpg,2019-11-24,Our Christmas Love Song,FALSE,6.4,13
FALSE,/mqdis3xQfRm7epAXYKDGIDyHqBq.jpg,"c(10749, 18, 10770)",475833,en,Christmas Encore,"A struggling actress is cast in her last off (off) Broadway show - a modern take on “A Christmas Carol” - before giving up her dream and moving home. Instead, she finds romance with her director and a renewed passion for her craft and the city. But when the historic theater loses its lease and the show is set to fold, she and her cast mates are need of a Christmas miracle.",6.597,/oNL3C9ifCxM1eTcBecQxTFxZDNg.jpg,2017-12-23,Christmas Encore,FALSE,5.9,45
FALSE,/gcsMBralErimrFu7gZLEpgIrZi.jpg,"c(35, 10749, 10770)",213901,en,Fir Crazy,"When marketing executive Elise MacKenzie decides to help sell Christmas trees at her family’s Christmas tree lot, she discovers a newfound fondness for the holidays. But all could be lost when the store owner who hosts the tree lot on his block wants to shut it down, and it’s up to Elise to find a way to rekindle his Christmas Cheer.",6.898,/p2YNaW953g69RP4UHK4QvGjFaBX.jpg,2013-12-12,Fir Crazy,FALSE,6,60
FALSE,/uJsqvk4TdjG6YU2LXr1Eqjvh0Bt.jpg,"c(35, 10749, 10770)",149490,en,All About Christmas Eve,"'Tis the Season for Evelyn Wright...literally, she is a party planner in NYC.  At the last minute Eve finds out that one of her agency's top clients is throwing a HUGE Christmas event, in LA, on Christmas Eve!  Eve must decide whether to take on the event or risk her career to go on a romantic vacation with her boyfriend Darren.  Unbeknownst to Eve, her future all depends on whether or not she makes a plane.  We see it both ways, in parallel.",6.069,/ym00MZTI4qg5gLsY7A5eih4VjjR.jpg,2012-12-09,All About Christmas Eve,FALSE,4.9,36
FALSE,/lOOp4c6Tk6026j6aNTlsguRvcHh.jpg,"c(10770, 10749, 18)",426473,en,A Snow Capped Christmas,"An injured figure skater is sent to the mountains to recover from an injury. Once there, she meets an ex-hockey player and his young daughter and begins to realise that something is missing from her life.",6.854,/1v5zDTiYK5Kbnm760Tu0efQzNe2.jpg,2016-11-26,A Snow Capped Christmas,FALSE,6.3,54
FALSE,/l1V2BwmVpnM2kCs6LucbDuoURH9.jpg,"c(18, 10749, 10751, 10770)",240906,en,Let It Snow,"A resort executive is sent to a newly purchased lodge in Maine with instructions to turn it in to an ultra-modern resort, and finds a charming, successful lodge loaded with holiday spirit. Will she stick with her boss’s plans to tear everything down or find a way to save what she has come to love? Stars Candace Cameron-Bure and Alan Thicke.",6.845,/pnYWoDA7zVYSknnrm2bKGvpvHnW.jpg,2013-11-30,Let It Snow,FALSE,6.5,61
FALSE,/8Tty48O10umvj1okhdil0aiNic3.jpg,"c(10770, 35, 18, 10749)",1028552,en,A Christmas Cookie Catastrophe,"Annie Cooper has big shoes to fill when she takes over as CEO of her late grandmother’s small-town cookie company and is doing her best to help their struggling business get back on track. That task gets more daunting when her grandmother’s secret recipe is stolen during the Christmas party. As Annie tries to crack the case and uncover the culprit she works with Sam, the owner of a local bakery, to recreate the recipe in the hope of saving the company and her job.  As Annie and Sam bake batch after batch in pursuit of the perfect one, they begin to learn that their lives go together like milk and cookies.",4.142,/fMfOYAniD7RhoxTBUywCQIZyTJr.jpg,2022-11-27,A Christmas Cookie Catastrophe,FALSE,6.1,11
FALSE,/gO4JBwYXNI84Xsy7ikeC9jcwbxI.jpg,"c(10770, 18, 10749)",565926,en,A Christmas in Royal Fashion,"Kristin Cooper, a talented assistant for a global PR firm, is put in charge of the annual Christmas fashion show and auction for clothing entrepreneur, Mr. Carson. A handsome young royal, Prince Patrick, is dispatched by his father, the King of Edgemoor, to be the face of the family co-sponsored event. Upon his arrival to Beverly Hills, Patrick meets Kristin and is instantly smitten with her, mistakenly thinking she is actually her boss, Melanie. While Patrick and Kristin spend the Christmas season together in California, she wonders if Patrick would have still fallen for her if he knew she was an assistant, and not the boss.",5.2,/thmq7EgtIXWDyZxzoZbWfpdLvId.jpg,2018-12-16,A Christmas in Royal Fashion,FALSE,5.8,32
FALSE,/I5yAaGUORfH1xkUgL7HPFmrF5x.jpg,"c(10749, 18, 14, 10770)",487045,en,Snowmance,"No man is perfect enough for Sarah Groves, except perhaps the impressive snowmen she sculpts annually with her childhood pal, Nick. In mid-December, her snowman disappears, and in his place, materializes Cole, who seems too perfect for Sarah to be true.",6.81,/sXPTx7lelMZMdvRy7EbjaPq9BXX.jpg,2017-11-20,Snowmance,FALSE,5.9,42
FALSE,/lXgFRjO2BkhHfob7rjZE3fRKQP5.jpg,"c(35, 10770, 10749)",406129,en,Married by Christmas,"Due to an antiquated clause in her grandmother’s will, an ambitious young executive may lose her place at the family company unless she can get married by Christmas.",6.796,/8sZDEStEnm2NwDBh8pBWY4nznuf.jpg,2016-11-06,Married by Christmas,FALSE,5.8,40
FALSE,/et4SRNzVJWc5fYYmi6LVM599Tn6.jpg,"c(18, 10770, 10749)",480622,en,Christmas at Holly Lodge,"Sophie Bennett begins a new holiday tradition of spending every holiday at the Evergreen Inn and Ski Lodge, which she inherited from her parents. Evergreen Inn is a special place filled with people who cannot make it home for the holidays or who have had such wonderful experiences that it has become their home-away-from-holiday-home. This Christmas, Sophie will meet an unforgettable family, and her own life will be forever changed.",3.615,/iwLkbvvDIBVVmILnoBUUSaqcvVm.jpg,2017-12-03,Christmas at Holly Lodge,FALSE,6,46
FALSE,/5KIrurfI2gya8RtaZqNA6J1x7PE.jpg,"c(10749, 10770)",631428,en,Cherished Memories: A Gift to Remember 2,"As Darcy and Aiden prepare to celebrate their second Christmas together, an unexpected guest and a fight to save the beloved community center unites everyone for an unforgettable holiday.",4.41,/6ku2gd9GcXwHSqeHHfs1ihjslIb.jpg,2019-11-24,Cherished Memories: A Gift to Remember 2,FALSE,5.8,14
FALSE,/sHKxtL22xzrrwGhyYns9oMXqtjD.jpg,"c(18, 10770, 9648, 10749)",474994,en,Christmas Connection,"Adventurous flight attendant Sydney’s plans for a tropical Christmas get delayed when she helps an unaccompanied minor get home to Chicago to her dad Jonathan, a handsome widower and investigative reporter. Faced with a shortage of out-going flights, Sydney is marooned for several days in the Windy City – once her home as a small girl — and tags along with Jonathan, his daughter, and their exuberantly festive family until she can find a connecting flight. Jonathan makes her a deal: he helps her chase down the story of how her late parents met, and she helps him to write the perfect Christmas story and keep his job, and along the way, sparks form between them.",3.765,/nKlQNuKrbxNTIpPQTI0U4ZPubpB.jpg,2017-12-17,Christmas Connection,FALSE,6.1,51
